Student_ID,Age,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Collaboration_with_Peers_via_VR,Interest_in_Continuing_VR_Based_Learning,School_Support_for_VR_in_Curriculum,VR_Engagement_Score,Gender_Male,Gender_Non-binary,Gender_Prefer not to say,Grade_Level_Postgraduate,Grade_Level_Undergraduate,Field_of_Study_Business,Field_of_Study_Education,Field_of_Study_Engineering,Field_of_Study_Law,Field_of_Study_Medicine,Field_of_Study_Science,Subject_Biology,Subject_Computer Science,Subject_Economics,Subject_History,Subject_Math,Subject_Physics,Instructor_VR_Proficiency_Beginner,Instructor_VR_Proficiency_Intermediate,Stress_Level_with_VR_Usage_Low,Stress_Level_with_VR_Usage_Medium,Feedback_from_Educators_on_VR_Neutral,Feedback_from_Educators_on_VR_Positive,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,VR_Hours_Science,VR_Hours_Medicine,VR_Hours_Engineering,VR_Hours_Arts,VR_Hours_Business,VR_Hours_Education,VR_Hours_Law
STUD1921,14,True,-1.2817694706595533,0.6856711483730604,False,-1.376806846231202,False,1,True,No,False,-0.7798532990707587,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
STUD1922,26,True,-0.32650827624939294,1.3863365360422413,False,-1.376806846231202,False,1,False,Yes,False,-0.62063457733316,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,0,0,0,0,0
STUD1923,23,False,-0.32650827624939294,1.3863365360422413,True,-0.6713309053461836,True,1,False,Yes,False,0.1754590313548339,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
STUD1924,24,False,-1.2817694706595533,1.3863365360422413,True,0.03414503553883489,False,1,True,Yes,False,0.9715526400428278,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
STUD1925,16,True,0.9471733162974876,-0.014994239296120374,True,-0.6713309053461836,True,2,False,Yes,True,-0.4614158555955612,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,8,0,0,0,0,0
STUD1926,23,False,-1.6001898687962735,-0.7156596269653012,True,0.7396209764238533,False,4,False,No,False,-0.14297841212036366,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
STUD1927,19,True,-0.9633490725228332,1.3863365360422413,True,0.7396209764238533,True,5,True,Yes,False,1.7676462487308215,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
STUD1928,28,False,-0.9633490725228332,0.6856711483730604,True,1.4450969173088717,False,2,True,No,True,1.7676462487308215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0
STUD1929,12,False,-0.9633490725228332,1.3863365360422413,True,0.03414503553883489,False,3,False,No,False,0.9715526400428278,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
STUD1930,19,False,-1.2817694706595533,-1.416325014634482,False,-0.6713309053461836,False,4,False,Yes,False,-1.0982907425459563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
STUD1931,23,False,0.9471733162974876,1.3863365360422413,True,0.03414503553883489,False,5,True,Yes,False,0.9715526400428278,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
STUD1932,27,True,0.9471733162974876,-1.416325014634482,False,-0.6713309053461836,False,5,True,Yes,True,-1.0982907425459563,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,0
STUD1933,16,False,-0.6449286743861131,0.6856711483730604,True,1.4450969173088717,False,2,False,No,False,1.7676462487308215,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0
STUD1934,17,False,-0.008087878112672791,-0.014994239296120374,True,-1.376806846231202,False,1,False,Yes,False,-0.9390720208083575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0
STUD1935,27,False,-0.32650827624939294,1.3863365360422413,False,0.03414503553883489,True,1,True,Yes,True,0.9715526400428278,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0
STUD1936,19,False,1.2655937144342078,0.6856711483730604,True,-0.6713309053461836,False,5,False,No,False,-0.14297841212036366,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
STUD1937,23,False,1.2655937144342078,0.6856711483730604,False,1.4450969173088717,False,5,True,No,False,1.7676462487308215,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,0
STUD1938,15,True,-1.2817694706595533,0.6856711483730604,False,-1.376806846231202,True,3,True,No,True,-0.7798532990707587,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
STUD1939,16,False,0.3103325200240474,1.3863365360422413,True,-0.6713309053461836,False,5,False,No,True,0.1754590313548339,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
STUD1940,17,True,-1.6001898687962735,1.3863365360422413,True,0.7396209764238533,True,2,True,Yes,True,1.7676462487308215,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
STUD1941,14,True,-0.6449286743861131,-0.7156596269653012,False,0.7396209764238533,True,4,True,No,False,-0.14297841212036366,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0
STUD1942,30,True,1.2655937144342078,-0.014994239296120374,True,-1.376806846231202,True,4,False,No,False,-0.9390720208083575,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9
STUD1943,23,True,1.2655937144342078,-0.7156596269653012,True,-1.376806846231202,False,4,True,No,True,-1.0982907425459563,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
STUD1944,26,True,1.584014112570928,-0.014994239296120374,False,-1.376806846231202,True,2,False,No,True,-0.9390720208083575,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10,0,0
STUD1945,15,False,-0.9633490725228332,-1.416325014634482,False,1.4450969173088717,False,5,True,Yes,False,-0.62063457733316,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
STUD1946,29,False,0.9471733162974876,-0.7156596269653012,True,-0.6713309053461836,False,1,False,No,True,-0.7798532990707587,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8,0
STUD1947,29,True,-1.2817694706595533,1.3863365360422413,False,0.03414503553883489,True,2,False,No,False,0.9715526400428278,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
STUD1948,21,True,0.3103325200240474,-0.014994239296120374,True,-1.376806846231202,True,2,False,No,False,-0.9390720208083575,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0
STUD1949,21,False,-0.9633490725228332,-1.416325014634482,True,1.4450969173088717,False,5,True,Yes,True,-0.62063457733316,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0
STUD1950,28,True,1.2655937144342078,-0.7156596269653012,False,0.03414503553883489,True,1,False,Yes,False,-0.4614158555955612,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9
STUD1951,15,True,0.3103325200240474,-1.416325014634482,True,-1.376806846231202,False,2,True,Yes,False,-1.2575094642835551,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0
STUD1952,24,False,-1.6001898687962735,-0.014994239296120374,False,-1.376806846231202,False,1,False,No,False,-0.9390720208083575,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
STUD1953,18,True,1.584014112570928,-0.014994239296120374,True,-1.376806846231202,False,1,True,Yes,False,-0.9390720208083575,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0
STUD1954,22,False,-0.32650827624939294,-0.7156596269653012,False,-0.6713309053461836,True,4,True,Yes,False,-0.7798532990707587,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
STUD1955,15,False,-1.2817694706595533,1.3863365360422413,True,0.03414503553883489,False,1,True,Yes,True,0.9715526400428278,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
STUD1956,26,False,0.3103325200240474,-1.416325014634482,True,0.03414503553883489,False,4,False,Yes,True,-0.9390720208083575,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0
STUD1957,14,False,-0.9633490725228332,-0.014994239296120374,False,-0.6713309053461836,False,5,True,Yes,True,-0.4614158555955612,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
STUD1958,16,False,0.3103325200240474,-0.014994239296120374,True,0.03414503553883489,True,2,False,Yes,True,0.016240309617235126,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
STUD1959,23,True,0.6287529181607675,0.6856711483730604,False,0.03414503553883489,True,4,False,No,True,0.49389647483003146,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7,0,0
STUD1960,22,False,1.584014112570928,0.6856711483730604,False,0.7396209764238533,False,4,True,No,False,1.1307713617804265,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0
STUD1961,28,True,-1.6001898687962735,0.6856711483730604,False,0.03414503553883489,False,2,False,Yes,True,0.49389647483003146,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
STUD1962,13,True,1.584014112570928,-0.014994239296120374,True,1.4450969173088717,False,1,False,Yes,True,0.9715526400428278,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0
STUD1963,24,True,-0.9633490725228332,0.6856711483730604,True,-0.6713309053461836,False,5,False,No,False,-0.14297841212036366,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
STUD1964,15,False,0.9471733162974876,-0.7156596269653012,True,-1.376806846231202,True,2,True,No,False,-1.0982907425459563,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0
STUD1965,16,False,0.3103325200240474,-0.7156596269653012,False,1.4450969173088717,True,2,False,Yes,False,0.1754590313548339,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0
STUD1966,24,False,1.2655937144342078,-0.014994239296120374,False,-1.376806846231202,False,4,False,No,False,-0.9390720208083575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,9,0,0,0,0,0,0
STUD1967,21,True,-0.9633490725228332,1.3863365360422413,False,-0.6713309053461836,False,5,False,Yes,False,0.1754590313548339,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
STUD1968,16,True,0.9471733162974876,-0.7156596269653012,True,0.03414503553883489,False,4,True,Yes,True,-0.4614158555955612,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8,0,0,0,0,0
STUD1969,12,True,0.9471733162974876,-0.7156596269653012,True,-1.376806846231202,True,3,True,No,True,-1.0982907425459563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0
STUD1970,24,True,-0.32650827624939294,-1.416325014634482,True,-0.6713309053461836,False,4,True,Yes,False,-1.0982907425459563,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0
STUD1971,21,True,-1.2817694706595533,1.3863365360422413,False,0.7396209764238533,False,2,False,Yes,False,1.7676462487308215,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
STUD1972,18,False,-0.6449286743861131,0.6856711483730604,True,0.7396209764238533,True,1,True,No,False,1.1307713617804265,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0
STUD1973,28,True,-0.008087878112672791,-1.416325014634482,False,0.7396209764238533,True,3,False,Yes,False,-0.7798532990707587,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0
STUD1974,25,True,0.3103325200240474,-1.416325014634482,True,-0.6713309053461836,True,2,True,No,False,-1.0982907425459563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0
STUD1975,20,False,-0.9633490725228332,1.3863365360422413,False,1.4450969173088717,True,1,False,Yes,True,2.5637398574188155,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
STUD1976,14,True,-0.9633490725228332,0.6856711483730604,False,0.03414503553883489,True,3,False,No,False,0.49389647483003146,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
STUD1977,22,False,-1.6001898687962735,-1.416325014634482,True,1.4450969173088717,False,5,True,No,False,-0.62063457733316,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
STUD1978,17,False,0.9471733162974876,1.3863365360422413,False,0.7396209764238533,True,3,False,Yes,False,1.7676462487308215,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,8,0,0
STUD1979,13,True,-0.008087878112672791,1.3863365360422413,False,0.7396209764238533,True,5,False,Yes,True,1.7676462487308215,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
STUD1980,25,True,1.584014112570928,1.3863365360422413,False,0.03414503553883489,False,2,True,Yes,False,0.9715526400428278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0
STUD1981,15,True,-1.2817694706595533,1.3863365360422413,False,1.4450969173088717,False,1,False,No,True,2.5637398574188155,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
STUD1982,18,False,-0.008087878112672791,1.3863365360422413,True,0.03414503553883489,False,3,True,Yes,True,0.9715526400428278,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0
STUD1983,23,False,0.9471733162974876,-0.014994239296120374,False,1.4450969173088717,False,3,False,No,True,0.9715526400428278,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8
STUD1984,27,True,0.3103325200240474,1.3863365360422413,False,-1.376806846231202,False,1,True,Yes,True,-0.62063457733316,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0
STUD1985,18,True,-0.32650827624939294,0.6856711483730604,True,-1.376806846231202,False,2,True,Yes,False,-0.7798532990707587,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
STUD1986,23,False,-1.2817694706595533,-1.416325014634482,False,0.03414503553883489,False,5,True,No,False,-0.9390720208083575,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
STUD1987,14,True,-1.2817694706595533,0.6856711483730604,False,-0.6713309053461836,False,4,False,Yes,False,-0.14297841212036366,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
STUD1988,23,True,-1.6001898687962735,-1.416325014634482,True,0.03414503553883489,False,5,False,Yes,True,-0.9390720208083575,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
STUD1989,18,False,-1.6001898687962735,1.3863365360422413,False,0.7396209764238533,True,5,True,No,True,1.7676462487308215,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
STUD1990,28,False,1.584014112570928,0.6856711483730604,True,0.7396209764238533,False,4,False,No,False,1.1307713617804265,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0
STUD1991,19,False,-0.32650827624939294,-1.416325014634482,False,0.03414503553883489,False,1,False,No,True,-0.9390720208083575,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
STUD1992,25,False,-1.2817694706595533,-0.014994239296120374,False,1.4450969173088717,False,1,False,Yes,True,0.9715526400428278,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
STUD1993,19,False,0.6287529181607675,-1.416325014634482,True,-1.376806846231202,False,1,False,No,True,-1.2575094642835551,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
STUD1994,14,True,-1.2817694706595533,-1.416325014634482,False,-1.376806846231202,True,2,False,Yes,False,-1.2575094642835551,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
STUD1995,29,False,-0.008087878112672791,-1.416325014634482,True,1.4450969173088717,False,2,True,Yes,False,-0.62063457733316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0
STUD1996,14,False,0.9471733162974876,1.3863365360422413,False,-0.6713309053461836,True,2,False,No,True,0.1754590313548339,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,8,0,0
STUD1997,24,False,-1.2817694706595533,-1.416325014634482,True,-1.376806846231202,True,1,False,No,False,-1.2575094642835551,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
STUD1998,18,False,-0.008087878112672791,-1.416325014634482,True,0.7396209764238533,True,5,True,No,True,-0.7798532990707587,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0
STUD1999,20,True,0.3103325200240474,1.3863365360422413,False,0.7396209764238533,False,5,False,No,False,1.7676462487308215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0
STUD2000,30,False,1.2655937144342078,-0.014994239296120374,True,0.03414503553883489,True,4,False,No,False,0.016240309617235126,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
STUD2001,29,True,1.2655937144342078,0.6856711483730604,False,-1.376806846231202,False,5,True,No,False,-0.7798532990707587,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,9,0
STUD2002,30,False,-0.9633490725228332,-0.014994239296120374,True,1.4450969173088717,True,5,False,Yes,True,0.9715526400428278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0
STUD2003,28,False,-0.6449286743861131,-0.014994239296120374,True,-1.376806846231202,False,1,True,Yes,False,-0.9390720208083575,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
STUD2004,23,False,0.6287529181607675,-1.416325014634482,True,1.4450969173088717,True,3,False,No,True,-0.62063457733316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0
STUD2005,18,True,0.9471733162974876,-0.014994239296120374,False,0.7396209764238533,True,2,True,No,True,0.49389647483003146,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0
STUD2006,20,False,-0.32650827624939294,-1.416325014634482,True,-0.6713309053461836,True,2,False,No,True,-1.0982907425459563,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
STUD2007,24,False,0.6287529181607675,-0.7156596269653012,False,-0.6713309053461836,False,3,True,Yes,True,-0.7798532990707587,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0
STUD2008,27,False,0.6287529181607675,-0.014994239296120374,True,0.7396209764238533,False,3,True,Yes,False,0.49389647483003146,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0
STUD2009,27,True,1.2655937144342078,1.3863365360422413,True,0.03414503553883489,True,4,False,No,False,0.9715526400428278,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
STUD2010,17,True,-0.008087878112672791,-0.014994239296120374,True,1.4450969173088717,True,4,True,No,False,0.9715526400428278,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0
STUD2011,14,True,1.2655937144342078,1.3863365360422413,False,1.4450969173088717,True,5,False,Yes,True,2.5637398574188155,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0
STUD2012,15,False,0.3103325200240474,-1.416325014634482,True,1.4450969173088717,True,4,False,Yes,False,-0.62063457733316,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0
STUD2013,16,False,0.9471733162974876,1.3863365360422413,True,0.03414503553883489,False,4,True,Yes,False,0.9715526400428278,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0
STUD2014,19,False,-0.6449286743861131,1.3863365360422413,False,-0.6713309053461836,True,1,True,No,False,0.1754590313548339,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0
STUD2015,12,True,1.2655937144342078,-0.7156596269653012,False,-0.6713309053461836,True,5,True,No,False,-0.7798532990707587,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9,0,0,0,0,0
STUD2016,13,False,-0.9633490725228332,-0.014994239296120374,False,0.03414503553883489,True,1,True,Yes,False,0.016240309617235126,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
STUD2017,23,False,0.3103325200240474,-0.7156596269653012,False,0.03414503553883489,True,1,False,No,False,-0.4614158555955612,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
STUD2018,15,True,-1.2817694706595533,-0.7156596269653012,True,0.7396209764238533,True,1,False,Yes,False,-0.14297841212036366,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
STUD2019,23,False,1.584014112570928,1.3863365360422413,True,1.4450969173088717,True,1,False,Yes,True,2.5637398574188155,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0
STUD2020,19,False,0.3103325200240474,-1.416325014634482,False,-0.6713309053461836,True,2,True,Yes,False,-1.0982907425459563,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0
STUD2021,25,False,0.6287529181607675,-1.416325014634482,True,0.7396209764238533,True,1,False,Yes,True,-0.7798532990707587,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0
STUD2022,17,True,1.2655937144342078,-0.014994239296120374,False,0.03414503553883489,False,2,True,No,False,0.016240309617235126,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0
